4.823014736175537109e+00 3.891600250000000000e+06
8.807452917098999023e+00 3.515128000000000000e+06
1.252072978019714355e+01 2.998287250000000000e+06
1.632943987846374512e+01 2.555731750000000000e+06
2.017052483558654785e+01 2.362830250000000000e+06
2.378337979316711426e+01 2.229306000000000000e+06
2.741397285461425781e+01 2.132821250000000000e+06
3.102024793624877930e+01 2.063466125000000000e+06
3.481206083297729492e+01 2.071497250000000000e+06
3.865856099128723145e+01 2.239959000000000000e+06
4.241216278076171875e+01 2.138030500000000000e+06
4.605513691902160645e+01 2.314317250000000000e+06
4.992716789245605469e+01 2.021280500000000000e+06
5.356435775756835938e+01 2.157122000000000000e+06
5.716814279556274414e+01 2.052750625000000000e+06
6.077872204780578613e+01 2.135923750000000000e+06
6.440938282012939453e+01 2.079744125000000000e+06
6.803672981262207031e+01 2.075469625000000000e+06
7.196665477752685547e+01 2.117398250000000000e+06
7.560515093803405762e+01 2.046859500000000000e+06
7.922163677215576172e+01 2.137498500000000000e+06
8.309577894210815430e+01 2.025978750000000000e+06
8.666952276229858398e+01 2.135958000000000000e+06
9.023212170600891113e+01 2.003275625000000000e+06
9.385782599449157715e+01 2.101658750000000000e+06
9.744546294212341309e+01 1.990627625000000000e+06
1.012645587921142578e+02 2.078837750000000000e+06
1.048787178993225098e+02 1.965357875000000000e+06
1.084519207477569580e+02 2.085982125000000000e+06
1.122700836658477783e+02 1.955242375000000000e+06
1.158873987197875977e+02 2.134308000000000000e+06
1.194691977500915527e+02 2.002913000000000000e+06
1.231407549381256104e+02 2.113746250000000000e+06
1.267438328266143799e+02 2.106140000000000000e+06
1.304268679618835449e+02 1.883538625000000000e+06
1.342905149459838867e+02 2.102328000000000000e+06
1.379000408649444580e+02 1.714690750000000000e+06
1.414683108329772949e+02 2.004524875000000000e+06
1.453113079071044922e+02 1.695901125000000000e+06
1.488778448104858398e+02 1.919276625000000000e+06
1.525352718830108643e+02 1.869802500000000000e+06
1.561419188976287842e+02 1.754208125000000000e+06
1.597521269321441650e+02 2.084675000000000000e+06
1.635500988960266113e+02 1.727973500000000000e+06
1.673099629878997803e+02 2.091131250000000000e+06
1.709244170188903809e+02 1.716764750000000000e+06
1.747027597427368164e+02 2.160825500000000000e+06
1.783364198207855225e+02 1.668482000000000000e+06
1.819413099288940430e+02 2.212168250000000000e+06
1.855696938037872314e+02 1.670000750000000000e+06
1.892159516811370850e+02 2.156838500000000000e+06
1.928609519004821777e+02 1.730745250000000000e+06
1.967048597335815430e+02 2.065838375000000000e+06
2.003230898380279541e+02 1.798514250000000000e+06
2.039392528533935547e+02 1.900066875000000000e+06
2.075680308341979980e+02 1.814472625000000000e+06
2.112134728431701660e+02 1.754948250000000000e+06
2.151711926460266113e+02 1.771665750000000000e+06
2.188569357395172119e+02 1.680344000000000000e+06
2.225398709774017334e+02 1.706516625000000000e+06
2.264461879730224609e+02 1.661713250000000000e+06
2.302718687057495117e+02 1.638887875000000000e+06
2.340691828727722168e+02 1.800740625000000000e+06
2.377607789039611816e+02 1.636821375000000000e+06
2.413633418083190918e+02 2.115350750000000000e+06
2.449669287204742432e+02 1.787189625000000000e+06
2.488300516605377197e+02 1.917200000000000000e+06
2.524708049297332764e+02 1.962212000000000000e+06
2.561252028942108154e+02 1.584978000000000000e+06
2.597855448722839355e+02 1.820422000000000000e+06
2.636953527927398682e+02 1.773000625000000000e+06
2.672524709701538086e+02 1.689812250000000000e+06
2.708985998630523682e+02 1.839315875000000000e+06
2.747191019058227539e+02 1.637836625000000000e+06
2.783272340297698975e+02 2.005717750000000000e+06
2.819487748146057129e+02 1.555449375000000000e+06
2.855397868156433105e+02 2.170494250000000000e+06
2.891537978649139404e+02 1.557085375000000000e+06
2.927733619213104248e+02 2.074804250000000000e+06
2.965973219871520996e+02 1.599900375000000000e+06
3.001968567371368408e+02 1.924046250000000000e+06
3.038128728866577148e+02 1.632660875000000000e+06
3.075752418041229248e+02 1.821092000000000000e+06
3.112386958599090576e+02 1.648900000000000000e+06
3.151941187381744385e+02 1.751317250000000000e+06
3.192797386646270752e+02 1.672740125000000000e+06
3.230101728439331055e+02 1.679683375000000000e+06
3.269438357353210449e+02 1.716794375000000000e+06
3.312796778678894043e+02 1.586144625000000000e+06
3.349707279205322266e+02 1.769574000000000000e+06
3.388433458805084229e+02 1.451881625000000000e+06
3.425379328727722168e+02 1.788006375000000000e+06
3.461123418807983398e+02 1.331268375000000000e+06
3.496732587814331055e+02 1.735208875000000000e+06
3.532858359813690186e+02 1.308668375000000000e+06
3.570095047950744629e+02 1.674885500000000000e+06
