4.980381965637207031e+00 3.891499750000000000e+06
9.010833740234375000e+00 3.515203250000000000e+06
1.288960289955139160e+01 2.995566000000000000e+06
1.663192176818847656e+01 2.571558750000000000e+06
2.046020197868347168e+01 2.393973750000000000e+06
2.450841903686523438e+01 2.269513750000000000e+06
2.818605899810791016e+01 2.177499750000000000e+06
3.196189785003662109e+01 2.104180250000000000e+06
3.591735601425170898e+01 2.045311625000000000e+06
3.955420589447021484e+01 1.997569375000000000e+06
4.337055206298828125e+01 1.968290000000000000e+06
4.712267494201660156e+01 1.974665875000000000e+06
5.084188699722290039e+01 2.001670000000000000e+06
5.452549600601196289e+01 2.100377250000000000e+06
5.843290185928344727e+01 1.962825250000000000e+06
6.210783791542053223e+01 2.057544500000000000e+06
6.600532889366149902e+01 1.930766125000000000e+06
6.970913791656494141e+01 2.038457000000000000e+06
7.341630792617797852e+01 1.883869625000000000e+06
7.704062795639038086e+01 1.994811750000000000e+06
8.075783395767211914e+01 1.850949500000000000e+06
8.453601670265197754e+01 1.968413625000000000e+06
8.828378987312316895e+01 1.817742375000000000e+06
9.195347499847412109e+01 1.939941000000000000e+06
9.567686700820922852e+01 1.791086875000000000e+06
9.926974582672119141e+01 1.918771000000000000e+06
1.029196579456329346e+02 1.764180875000000000e+06
1.067314028739929199e+02 1.895640125000000000e+06
1.103610999584197998e+02 1.743892625000000000e+06
1.140044589042663574e+02 1.880991250000000000e+06
1.178059010505676270e+02 1.722705875000000000e+06
1.214413228034973145e+02 1.861554000000000000e+06
1.251065359115600586e+02 1.711836500000000000e+06
1.287351727485656738e+02 1.850005125000000000e+06
1.323478169441223145e+02 1.702505375000000000e+06
1.359214878082275391e+02 1.838396500000000000e+06
1.397617089748382568e+02 1.692291250000000000e+06
1.433973078727722168e+02 1.825823750000000000e+06
1.470029690265655518e+02 1.677447625000000000e+06
1.507892301082611084e+02 1.814139000000000000e+06
1.544132568836212158e+02 1.656874875000000000e+06
1.580014629364013672e+02 1.800070625000000000e+06
1.615669219493865967e+02 1.631052875000000000e+06
1.651793749332427979e+02 1.787574000000000000e+06
1.688412427902221680e+02 1.596740750000000000e+06
1.726430819034576416e+02 1.769348375000000000e+06
1.762190127372741699e+02 1.565236875000000000e+06
1.800135428905487061e+02 1.750943875000000000e+06
1.836918067932128906e+02 1.547725625000000000e+06
1.873108608722686768e+02 1.749018000000000000e+06
1.909360558986663818e+02 1.537464875000000000e+06
1.945376577377319336e+02 1.744579875000000000e+06
