4.710371017456054688e+00 3.891554500000000000e+06
8.461230993270874023e+00 3.360239250000000000e+06
1.209846687316894531e+01 2.758223500000000000e+06
1.603518915176391602e+01 2.446311000000000000e+06
1.967464995384216309e+01 2.304491000000000000e+06
2.334873199462890625e+01 2.218190750000000000e+06
2.699549388885498047e+01 2.176656250000000000e+06
3.066617393493652344e+01 2.086402250000000000e+06
3.443131303787231445e+01 2.048639875000000000e+06
3.812512898445129395e+01 1.996035875000000000e+06
4.174073886871337891e+01 1.960515000000000000e+06
4.571632504463195801e+01 1.926726250000000000e+06
4.941013097763061523e+01 1.888548750000000000e+06
5.306431293487548828e+01 1.853749000000000000e+06
5.672209286689758301e+01 1.814369500000000000e+06
6.030408096313476562e+01 1.784931500000000000e+06
6.400429391860961914e+01 1.750658875000000000e+06
6.789427113533020020e+01 1.730340375000000000e+06
7.146339321136474609e+01 1.703003125000000000e+06
7.525079584121704102e+01 1.691387125000000000e+06
7.910622811317443848e+01 1.665811500000000000e+06
8.271991682052612305e+01 1.654737750000000000e+06
8.634733796119689941e+01 1.630916625000000000e+06
8.999440503120422363e+01 1.613162125000000000e+06
9.361981201171875000e+01 1.597710500000000000e+06
9.753900718688964844e+01 1.577808000000000000e+06
1.011723978519439697e+02 1.564319375000000000e+06
1.048006439208984375e+02 1.547026375000000000e+06
1.086389470100402832e+02 1.529898250000000000e+06
1.123012409210205078e+02 1.516384625000000000e+06
1.159185988903045654e+02 1.497299500000000000e+06
1.195329170227050781e+02 1.492329625000000000e+06
1.231446638107299805e+02 1.477375625000000000e+06
1.268056521415710449e+02 1.482187125000000000e+06
1.306276230812072754e+02 1.457564125000000000e+06
1.342514288425445557e+02 1.457604750000000000e+06
1.379748959541320801e+02 1.427064750000000000e+06
1.416982412338256836e+02 1.422274375000000000e+06
1.453238391876220703e+02 1.398177625000000000e+06
1.489413242340087891e+02 1.393189875000000000e+06
1.525481340885162354e+02 1.374200625000000000e+06
1.561836349964141846e+02 1.369769000000000000e+06
1.599901831150054932e+02 1.354240625000000000e+06
1.635954310894012451e+02 1.350839375000000000e+06
1.672256569862365723e+02 1.336918125000000000e+06
1.710723779201507568e+02 1.333483500000000000e+06
1.747256999015808105e+02 1.319394000000000000e+06
1.783169538974761963e+02 1.313364500000000000e+06
1.819212329387664795e+02 1.302162000000000000e+06
1.855858111381530762e+02 1.293789125000000000e+06
1.892560620307922363e+02 1.285771000000000000e+06
1.930971128940582275e+02 1.276986000000000000e+06
1.967727718353271484e+02 1.268267125000000000e+06
2.007444849014282227e+02 1.258941375000000000e+06
2.044198732376098633e+02 1.247147500000000000e+06
2.080401229858398438e+02 1.238006250000000000e+06
2.117954599857330322e+02 1.225884375000000000e+06
2.155450918674468994e+02 1.217762375000000000e+06
2.191541588306427002e+02 1.207927875000000000e+06
2.231624820232391357e+02 1.201683875000000000e+06
2.268584358692169189e+02 1.194487250000000000e+06
2.305175518989562988e+02 1.190633875000000000e+06
2.341935780048370361e+02 1.184928250000000000e+06
2.378180899620056152e+02 1.182108625000000000e+06
2.414406650066375732e+02 1.175545250000000000e+06
2.453917908668518066e+02 1.171450500000000000e+06
2.490401260852813721e+02 1.164132000000000000e+06
2.527479939460754395e+02 1.160984375000000000e+06
2.565508518218994141e+02 1.154088875000000000e+06
2.602706279754638672e+02 1.152357000000000000e+06
2.639412171840667725e+02 1.139868750000000000e+06
2.675528199672698975e+02 1.136218750000000000e+06
2.712483301162719727e+02 1.124320500000000000e+06
2.751324717998504639e+02 1.122067875000000000e+06
2.788166639804840088e+02 1.114837625000000000e+06
2.824508121013641357e+02 1.116104000000000000e+06
2.862879860401153564e+02 1.111230625000000000e+06
2.898855330944061279e+02 1.112857875000000000e+06
2.935552861690521240e+02 1.104626000000000000e+06
2.971633880138397217e+02 1.105123125000000000e+06
3.007699520587921143e+02 1.094612750000000000e+06
3.043959791660308838e+02 1.095426125000000000e+06
3.083079361915588379e+02 1.085966875000000000e+06
3.119152600765228271e+02 1.087104875000000000e+06
3.155838439464569092e+02 1.078106250000000000e+06
3.192316019535064697e+02 1.077131500000000000e+06
3.228491950035095215e+02 1.067607125000000000e+06
3.266983802318572998e+02 1.064722000000000000e+06
3.303967278003692627e+02 1.054987625000000000e+06
3.340307269096374512e+02 1.051052750000000000e+06
3.376409490108489990e+02 1.042814875000000000e+06
3.412660629749298096e+02 1.038862875000000000e+06
3.449392337799072266e+02 1.032598375000000000e+06
3.487967040538787842e+02 1.029127812500000000e+06
3.524613478183746338e+02 1.024707937500000000e+06
3.561125359535217285e+02 1.021134250000000000e+06
3.597211630344390869e+02 1.016988000000000000e+06
3.633789069652557373e+02 1.012057500000000000e+06
3.671736440658569336e+02 1.007840750000000000e+06
3.710006370544433594e+02 1.002536062500000000e+06
3.746659228801727295e+02 9.988996250000000000e+05
3.783123159408569336e+02 9.941698750000000000e+05
3.819615838527679443e+02 9.920401875000000000e+05
3.856146209239959717e+02 9.888421875000000000e+05
3.894614620208740234e+02 9.894958125000000000e+05
3.930549559593200684e+02 9.878810000000000000e+05
3.966434330940246582e+02 9.909677500000000000e+05
4.002106561660766602e+02 9.882357500000000000e+05
4.037940979003906250e+02 9.894698750000000000e+05
4.073427128791809082e+02 9.832906250000000000e+05
4.111971919536590576e+02 9.795310625000000000e+05
4.148389480113983154e+02 9.731619375000000000e+05
4.184446978569030762e+02 9.678553125000000000e+05
4.220227639675140381e+02 9.640863750000000000e+05
4.256705269813537598e+02 9.604588750000000000e+05
4.294039659500122070e+02 9.603787500000000000e+05
4.331605861186981201e+02 9.585255000000000000e+05
4.368053619861602783e+02 9.595402500000000000e+05
